CustomerID,Age,Gender,AnnualIncome,SpendingScore,Product,ProductPrice
1104,23,Female,143952,1534,Lamp,123.48
1687,51,Female,108218,3830,Shoes,745.63
1416,34,Male,108382,9562,Dustbin,773.12
1069,43,Female,102395,477,Lamp,548.51
1236,46,Male,53147,10002,Clothes,345.35
1243,26,Male,142663,3099,Sofa,298.13
1537,25,Female,72859,1164,Lamp,780.74
1525,21,Female,36029,3701,Lamp,100.34
1152,56,Male,149562,8488,TV,733.08
1943,40,Male,61326,6522,Dustbin,400.89
1105,57,Male,138814,2068,Clothes,752.5
1672,69,Male,82214,10752,Dustbin,313.46
1822,40,Female,70749,5314,Clothes,685.42
1180,68,Female,31474,10356,Laptop,495.18
1348,66,Male,147814,609,Lamp,677.4
1099,31,Male,127171,3602,Sofa,983.07
1961,23,Male,110525,12121,Dustbin,640.97
1492,35,Male,120124,10638,Sofa,635.45
1808,59,Male,33706,3108,Shoes,446.93
1820,31,Male,74796,9256,Lamp,135.94
1378,36,Female,83156,11174,Dustbin,710.27
1586,38,Female,124186,944,Clothes,633.07
1447,62,Male,106105,8240,Clothes,723.93
1449,53,Male,135817,7065,Clothes,969.07
1450,61,Male,33773,8723,Sofa,434.99
1701,67,Male,127246,4646,Shoes,681.74
1270,24,Female,63620,680,Lamp,937.26
1785,27,Male,107198,6775,AC,754.91
1045,36,Male,49953,10831,Laptop,87.52
1313,19,Female,114265,1649,Laptop,926.12
1635,22,Female,57712,5086,Shoes,551.81
1310,28,Female,110625,5598,TV,642.16
1998,43,Female,143963,7741,Clothes,875.87
1773,37,Female,43950,6395,Laptop,844.84
1735,25,Female,72184,4583,TV,165.62
1851,18,Female,109344,11666,Smartphone,311.43
1695,47,Male,128345,5044,Dustbin,766.87
1525,49,Female,68152,619,Laptop,865.91
1163,29,Female,137119,10386,Laptop,573.26
1507,64,Female,61211,7463,AC,662.12
1383,67,Female,94276,3737,Shoes,818.85
1980,65,Female,125109,11176,Laptop,810.95
1338,42,Male,100570,1358,Laptop,872.29
1321,56,Female,138085,9141,Laptop,939.08
1231,55,Female,111295,1068,Smartphone,229.11
1595,31,Female,126958,10108,Dustbin,215.17
1184,46,Female,106207,8993,AC,991.74
1340,46,Female,148314,7871,Dustbin,570.16
1275,23,Male,120413,11236,TV,894.47
1204,26,Male,32822,6719,TV,392.77
1856,24,Male,107098,9620,AC,188.66
1447,19,Female,143386,9343,AC,101.08
1493,18,Female,32736,225,AC,889.64
1204,68,Male,64449,8894,Smartphone,307.89
1833,40,Female,65904,417,Shoes,742.68
1008,70,Male,99638,3641,TV,363.85
1163,46,Male,119225,9657,Smartphone,274.71
1328,51,Male,71202,9040,Lamp,175.17
1754,28,Male,84806,2890,Clothes,762.13
1433,59,Female,38182,10349,Dustbin,770.09
1349,37,Female,120585,2527,Sofa,492.05
1421,37,Male,55769,11129,Lamp,744.9
1987,66,Male,85006,520,Sofa,214.34
1046,30,Female,75071,781,Sofa,61.15
1987,63,Female,93090,3905,Clothes,307.32
1445,27,Female,43860,9206,Smartphone,951.82
1911,30,Female,107080,7504,Dustbin,892.89
1058,61,Male,111270,3721,Sofa,772.22
1841,43,Female,36022,2251,TV,154.03
1673,40,Male,143014,6738,Laptop,980.91
1295,20,Male,58815,443,TV,559.5
1701,24,Female,43886,7673,TV,408.24
1830,69,Female,58477,4257,AC,116.79
1305,60,Female,86752,10294,Sofa,940.98
1175,50,Female,85424,2118,Dustbin,970.9
1720,48,Female,67723,11019,Dustbin,914.37
1922,56,Male,97240,4980,Sofa,990.98
1133,65,Male,63454,5373,Clothes,615.03
1569,18,Male,62283,8674,Sofa,570.46
1988,67,Female,84372,6480,Sofa,896.7
1551,30,Male,86307,4989,Shoes,341.87
1278,44,Male,83372,7729,Sofa,186.23
1001,63,Female,50517,10233,Sofa,295.35
1055,29,Female,47118,2024,Clothes,879.46
1198,54,Female,138500,9366,Shoes,375.47
1141,23,Male,88731,887,Laptop,256.94
1300,40,Male,102112,9252,Dustbin,894.82
1127,53,Male,81247,10933,Smartphone,587.03
1802,46,Male,33386,10409,Dustbin,692.49
1319,45,Male,147079,3088,Clothes,639.75
1861,45,Male,145067,257,Smartphone,445.91
1629,25,Female,83621,6611,Sofa,64.89
1189,47,Male,77694,1571,Dustbin,885.91
1485,68,Male,47136,6842,Lamp,929.13
1915,26,Female,127009,964,Shoes,741.73
1690,35,Male,125094,10109,Laptop,755.56
1450,28,Female,30327,902,Sofa,204.44
1430,48,Male,73240,11959,Sofa,431.46
1640,37,Male,119785,9711,Shoes,892.88
1275,43,Female,72022,8706,Shoes,90.84
1747,43,Male,86654,10376,Shoes,818.04
1299,41,Male,34706,7335,Dustbin,406.75
1919,19,Male,93025,877,Shoes,598.7
1276,34,Male,102527,2278,Lamp,918.91
1801,43,Female,147145,388,Sofa,795.94
1912,48,Female,113729,6345,Smartphone,159.35
1883,52,Female,138752,2733,Smartphone,857.09
1231,57,Female,143501,4957,Lamp,400.31
1217,27,Male,130568,11808,TV,873.8
1335,53,Male,65628,10784,Sofa,609.05
1592,24,Female,136560,3849,Sofa,802.79
1957,68,Male,91222,12447,Smartphone,863.05
1310,25,Male,144144,9203,Lamp,479.18
1868,52,Male,141456,6706,Dustbin,414.34
1208,50,Male,73279,1122,TV,868.2
1311,35,Female,130633,12197,Smartphone,541.85
1605,36,Male,79086,2457,Shoes,627.73
1288,52,Female,133342,961,Shoes,448.77
1393,64,Female,131420,7145,TV,816.06
1904,36,Female,142397,10796,Lamp,492.57
1358,67,Male,105835,10018,AC,150.93
1585,31,Female,86965,10274,Laptop,654.1
1259,31,Female,110817,11294,Clothes,160.76
1390,35,Female,105045,10800,TV,111.34
1950,55,Male,114386,4400,Smartphone,192.27
1694,31,Female,42012,8190,Dustbin,929.87
1578,21,Female,33515,413,Clothes,306.01
1946,30,Male,117538,11393,TV,975.33
1581,52,Female,93061,11535,Shoes,56.57
1408,31,Female,142386,5450,Shoes,876.65
1035,30,Female,140491,1934,Laptop,164.11
1792,36,Male,124032,2349,Laptop,825.33
1945,28,Female,91816,6378,Lamp,239.24
1434,22,Male,41733,6870,Smartphone,698.82
1210,54,Female,56702,3726,Dustbin,265.08
1552,61,Female,68780,12136,Lamp,464.34
1620,53,Female,106853,2050,Laptop,196.1
1328,61,Female,70093,2390,AC,651.25
1861,28,Male,97467,4699,Dustbin,772.8
1121,58,Female,115259,8695,Shoes,802.5
1841,42,Female,65162,3443,AC,539.17
1874,20,Female,91093,1902,Laptop,409.89
1517,45,Male,49444,4236,Laptop,474.47
1885,45,Male,88343,5559,Shoes,915.05
1511,27,Male,105322,5811,Smartphone,54.75
1396,70,Male,110017,12433,Smartphone,192.41
1209,55,Male,144297,1178,Lamp,919.95
1047,44,Female,137885,4124,Smartphone,918.48
1234,50,Male,36031,9894,Dustbin,43.45
1625,36,Male,129053,6194,Sofa,630.31
1840,59,Male,97101,11162,Clothes,620.99
1407,51,Male,127578,5516,Smartphone,405.69
1744,43,Male,41388,3521,Dustbin,244.87
1263,34,Male,133253,877,Dustbin,184.65
1660,38,Male,59814,10203,Clothes,30.32
1508,40,Female,58255,1558,Shoes,454.95
1831,45,Female,118883,3505,Laptop,982.3
1809,43,Female,34344,9763,Smartphone,707.18
1594,18,Female,133717,10326,Sofa,280.94
1990,30,Male,138491,10651,Shoes,457.22
1663,57,Female,53364,3238,Shoes,17.39
1137,59,Female,55302,10536,Smartphone,87.29
1916,67,Female,64551,2158,TV,135.58
1500,68,Male,109973,424,Laptop,150.63
1218,53,Male,130830,11798,TV,170.51
1059,68,Male,69985,1779,Laptop,111.75
1004,44,Male,45554,3364,Smartphone,304.09
1485,41,Male,144651,9043,Laptop,439.63
1360,52,Female,132232,235,Dustbin,691.7
1664,38,Male,87213,632,Shoes,437.6
1818,40,Female,116226,4914,Smartphone,321.3
1117,49,Female,50041,5511,Lamp,592.28
1896,39,Male,137575,2550,Laptop,414.56
1923,70,Male,53462,2985,Sofa,96.51
1575,41,Male,53305,4658,AC,740.47
1409,63,Male,136890,2471,TV,484.39
1826,61,Female,129367,5584,Lamp,720.32
1920,26,Female,83031,7251,Shoes,396.54
1365,39,Male,136417,2721,Lamp,988.16
1362,67,Female,60295,3872,Dustbin,848.28
1361,54,Female,146423,7300,AC,199.99
1616,24,Male,123454,10349,Laptop,437.28
1359,30,Male,133579,701,Clothes,723.97
1759,35,Female,115436,1114,Dustbin,320.45
1127,22,Male,139788,4696,Shoes,106.13
1826,34,Female,72601,1888,Sofa,641.14
1668,27,Female,144366,3855,Smartphone,767.34
1324,20,Male,148256,10619,TV,858.18
1821,58,Female,117379,7981,Laptop,560.44
1268,22,Male,36623,3891,Sofa,646.86
1531,47,Male,33989,1816,Lamp,647.48
2000,28,Female,79066,10330,TV,258.54
1463,28,Female,85179,1551,TV,702.81
1629,25,Male,125421,6252,Shoes,170.29
1098,58,Female,116746,3513,Lamp,687.27
1369,53,Male,139623,2719,Smartphone,123.37
1922,32,Male,104096,1289,Laptop,345.69
1555,32,Male,74609,4130,Shoes,402.72
1400,39,Male,63844,4346,Dustbin,331.65
1231,39,Female,96077,6709,Laptop,417.78
1137,23,Male,76079,9176,Laptop,460.82
1715,60,Male,97208,11959,Lamp,344.54
1441,38,Male,73440,9641,Lamp,292.02
1839,25,Female,105980,10208,Shoes,720.56
1874,49,Female,58049,654,Smartphone,440.79
1406,21,Male,116886,4949,AC,305.47
1979,41,Female,120030,3193,Clothes,46.01
1124,30,Female,122355,12286,AC,340.2
1966,56,Male,36913,1813,Smartphone,672.6
1309,38,Male,145292,11889,TV,199.41
1517,31,Female,35317,9373,Smartphone,815.41
1233,59,Male,149784,7982,Clothes,462.43
1882,65,Female,128982,2601,Lamp,374.39
1411,18,Female,54246,10746,Dustbin,799.94
1360,48,Male,46579,9116,Smartphone,822.56
1637,58,Female,66097,7888,Sofa,223.68
1766,38,Female,138974,1973,TV,865.37
1176,21,Male,34354,6333,Shoes,433.88
1665,37,Male,37076,11024,Smartphone,878.28
1733,30,Male,94563,7985,Laptop,204.56
1317,33,Male,77717,7748,AC,845.7
1281,48,Female,125394,8847,Laptop,305.46
1525,23,Female,111979,8819,Shoes,685.03
1594,70,Female,65485,9631,Clothes,631.13
1060,41,Male,106908,2155,TV,426.64
1183,34,Female,103359,6924,Dustbin,654.13
1015,54,Female,78253,8611,Shoes,644.49
1287,51,Male,82008,251,Clothes,686.88
1417,24,Male,81496,7845,Laptop,718.88
1284,53,Male,40484,11711,Dustbin,917.14
1956,56,Female,39349,6334,Clothes,554.83
1746,65,Male,138443,2452,Lamp,381.96
1038,29,Male,120070,4875,Smartphone,154.81
1150,56,Male,32796,479,Lamp,919.05
1505,31,Male,127341,7346,Clothes,539.26
1240,49,Female,36061,12199,Smartphone,734.86
1141,56,Male,48339,11286,Clothes,966.08
1249,22,Female,33386,2795,Shoes,241.18
1132,40,Female,73312,9552,Clothes,68.4
1737,18,Female,81034,11673,Clothes,480.59
1067,44,Male,58077,5470,Smartphone,862.09
1077,33,Male,30863,8638,Clothes,560.95
1515,41,Male,105186,2297,Sofa,144.43
1969,25,Female,105623,6095,Smartphone,191.68
1423,61,Female,98542,2922,Lamp,59.13
1010,23,Female,74488,1652,AC,628.88
1260,33,Male,133063,1901,Shoes,26.86
1881,28,Male,130072,6506,Dustbin,710.42
1273,37,Female,94184,5327,Dustbin,673.06
1378,53,Male,115371,1229,Smartphone,332.76
1783,60,Female,67878,10365,AC,170.41
1059,20,Female,33465,672,Dustbin,749.83
1388,41,Male,102321,7012,Lamp,704.39
1902,65,Male,140897,11931,Smartphone,837.43
1726,32,Female,102621,2059,Clothes,63.67
1223,46,Female,68486,10754,Lamp,797.28
1755,27,Female,88747,11018,AC,814
1368,36,Female,92135,5632,Shoes,756.61
1585,29,Male,62936,11204,Lamp,18.21
1182,52,Female,106216,3690,Lamp,426.63
1567,64,Female,87219,5149,Lamp,680.81
1115,53,Female,62037,3675,Shoes,45.5
1941,29,Male,95681,10673,Laptop,210.4
1626,36,Male,147475,715,Shoes,290.27
1865,55,Male,78447,1553,Shoes,421.25
1358,48,Female,67431,3580,Lamp,923.44
1591,35,Female,82217,10234,Laptop,442.99
1249,27,Male,40870,12422,Dustbin,425.55
1241,48,Male,101403,6021,TV,131.57
1504,68,Male,148650,11929,Laptop,228.97
1116,54,Female,74974,1806,Laptop,480.42
1575,24,Male,36157,6844,Sofa,98.81
1152,27,Female,55686,9644,Sofa,888.81
1252,45,Female,132536,590,Laptop,475.77
1891,60,Female,65005,754,Sofa,356.57
1962,47,Female,129810,3791,Shoes,188.59
1640,60,Male,84411,7026,TV,843.22
1103,37,Male,145682,5235,Sofa,473.24
1097,18,Female,104563,4109,Smartphone,385.02
1724,26,Male,89670,11098,Lamp,675.07
1608,56,Female,106142,7556,Sofa,121.55
1032,53,Female,119789,7761,Shoes,267.7
1100,40,Male,40878,5391,Lamp,20.52
1766,47,Female,51143,3739,Shoes,151.29
1105,29,Male,115789,1248,Lamp,127.29
1855,67,Male,119686,9394,Laptop,479.55
1478,48,Female,36825,3480,Clothes,223.49
1913,25,Male,144352,1109,Laptop,629.08
1956,55,Male,141618,7509,Laptop,325.96
1857,35,Male,74697,10747,AC,430.97
1526,67,Female,131210,4286,Lamp,768.01
1805,50,Female,135664,2014,Laptop,404.3
1666,50,Male,66086,10191,Smartphone,432.77
1602,36,Male,54390,10007,Lamp,979.05
1982,35,Female,41955,4739,Smartphone,299.28
1424,37,Male,83852,656,AC,268.16
1662,61,Male,85609,5210,TV,634.93
1746,39,Male,52041,318,Sofa,403.52
1865,68,Male,149726,4806,Dustbin,578.12
1771,51,Female,108299,11984,TV,788.17
1827,68,Male,128125,3295,Lamp,232.11
1153,63,Male,122878,4234,Laptop,498.55
1738,65,Female,110795,9665,Sofa,427.22
1593,68,Female,34760,10043,Dustbin,968.5
1171,41,Male,71619,9143,Sofa,989.55
1512,26,Male,78057,1909,Lamp,30.53
1578,32,Female,115143,9949,Clothes,221.01
1756,26,Female,67470,7164,Laptop,304.91
1392,27,Male,132576,11112,Clothes,29.21
1141,64,Female,131150,5835,Smartphone,895.76
1217,18,Male,119502,11065,Shoes,308.46
1648,22,Female,35112,233,Sofa,902.93
1941,21,Female,41045,2477,Laptop,683.17
1525,43,Male,138782,5502,AC,781.04
1664,18,Female,110953,12120,Laptop,846.03
1044,40,Female,75934,9929,Clothes,421.02
1677,33,Female,109099,1905,Clothes,147.44
1981,51,Male,80307,8559,Shoes,918.36
1803,52,Male,125720,707,Smartphone,318.65
1150,33,Male,67353,8966,AC,333.02
1369,49,Female,92555,7785,Clothes,950.38
1713,48,Male,85137,11711,Laptop,945.77
1891,28,Female,116181,10975,Sofa,192.17
1196,44,Female,46011,12135,Smartphone,186.13
1374,64,Female,134632,4178,Smartphone,492.62
1051,23,Male,127542,4516,Lamp,382.81
1970,46,Female,88227,809,TV,110.59
1784,55,Female,141935,2775,Smartphone,358.45
1514,38,Male,44197,9295,AC,197.06
1442,32,Male,84215,856,Shoes,550
1384,18,Female,104555,9864,Shoes,296.24
1111,48,Male,129777,3269,Sofa,190.21
1894,49,Female,48085,746,Clothes,491.2
1316,63,Female,42761,490,Laptop,905.4
1327,26,Male,72390,1811,TV,174.84
1145,56,Female,55731,7143,AC,914.69
1680,41,Male,116766,10672,Laptop,848.23
1810,57,Female,89908,8663,Smartphone,374.03
1037,24,Male,31144,504,Sofa,852.2
1441,66,Female,110566,4127,Sofa,339.02
1115,67,Male,134430,10911,AC,404.24
1253,32,Male,81888,4179,Dustbin,516.85
1341,63,Male,56818,2358,Lamp,11.93
1494,70,Male,147193,8850,Shoes,722.71
1554,65,Male,107243,10671,Smartphone,814.4
1597,56,Male,65988,5302,Laptop,896.33
1078,56,Male,49110,1760,Dustbin,599.08
1195,18,Male,35742,7520,Sofa,710.28
1514,46,Male,129127,5563,Clothes,107.94
1597,54,Male,36149,11099,TV,984.5
1969,58,Female,73695,3788,Smartphone,325.25
1298,38,Female,131691,4851,Laptop,126.95
1363,37,Male,41769,4597,Smartphone,239.36
1998,25,Female,141189,1338,Lamp,512.47
1858,54,Female,68185,9690,Smartphone,390.77
1476,56,Male,44136,4753,TV,724.19
1369,43,Male,40447,4952,AC,833.42
1901,70,Female,124926,11510,Dustbin,696.21
1771,20,Male,113812,6175,Sofa,108.25
1693,41,Male,148271,2406,Dustbin,943.55
1970,64,Female,139697,5115,Laptop,423.45
1133,50,Female,132605,3398,Shoes,852.93
1750,41,Female,49448,3430,Clothes,909.68
1241,39,Female,50838,9076,Lamp,89.93
1932,62,Male,33940,6753,AC,739.65
1971,31,Female,118420,5767,TV,977.76
1439,63,Female,102481,12103,Smartphone,566.37
1988,30,Female,120514,2635,Lamp,957.02
1335,31,Male,43941,280,Shoes,743.52
1501,48,Male,141886,616,AC,92.62
1141,50,Female,147258,3884,Laptop,982.33
1720,24,Female,101960,9707,Sofa,311.5
1245,33,Male,112998,1857,Dustbin,923.22
1287,25,Male,56266,10242,Lamp,799.28
1644,51,Female,45124,3467,Clothes,969.71
1704,63,Male,109985,7356,Smartphone,666.63
1324,67,Female,119474,11412,Lamp,565.38
1914,36,Female,76620,9271,AC,367.04
1862,36,Male,63235,4938,Sofa,101.09
1878,37,Male,78120,9829,Dustbin,538.67
1335,50,Female,117430,11081,TV,750.43
1888,21,Female,56048,4728,Laptop,489.28
1608,21,Male,138695,4114,Sofa,879.17
1577,48,Female,65672,8703,Lamp,285.76
1189,42,Male,55374,10992,Laptop,155.34
1281,61,Male,60180,1050,Dustbin,598.57
1720,70,Male,56743,9087,Sofa,627.59
1649,36,Female,118610,5060,Sofa,663.7
1468,27,Male,34450,6979,Shoes,703.85
1965,21,Female,80699,9816,Lamp,463.28
1280,46,Female,52132,535,Lamp,895.58
1492,34,Male,148793,10276,Smartphone,714.98
1829,63,Male,137742,1637,Dustbin,751.3
1213,48,Female,41274,4363,Lamp,692.47
1234,32,Female,69116,11423,Dustbin,281.8
1907,28,Male,43988,2844,Dustbin,595.39
1973,21,Male,35411,4022,Smartphone,450.55
1513,48,Female,121824,8788,AC,210.19
1648,64,Female,117657,11857,Lamp,734.09
1976,20,Male,77324,6046,Smartphone,526.17
1244,40,Female,101921,7618,Clothes,203.98
1006,49,Female,52477,5248,AC,394.75
1009,59,Female,57400,2202,Dustbin,906.38
1916,54,Male,59091,3416,Dustbin,540.05
1988,59,Male,118867,11173,Lamp,718.9
1862,65,Female,39667,6438,Sofa,62.27
1568,59,Male,82400,7303,Lamp,183.67
1753,57,Female,146756,1644,Laptop,602.17
1363,70,Female,117750,4835,Lamp,857.87
1916,23,Female,89825,6966,Sofa,779.33
1353,55,Male,114316,8942,Dustbin,299.5
1439,18,Female,98204,11693,AC,509.14
1587,46,Male,72022,9769,Shoes,724.39
1207,68,Male,63731,7876,AC,558.88
1840,68,Male,117746,6411,Laptop,891.23
1511,57,Female,99390,1774,TV,363.1
1866,57,Female,147278,9580,Smartphone,467.01
1929,40,Female,107447,12116,Shoes,951.93
1633,69,Male,32190,241,TV,16.41
1748,33,Female,122045,12017,Sofa,677.17
1544,45,Female,43722,3342,AC,122.8
1488,26,Male,51593,4951,TV,747.19
1350,26,Male,75349,4947,Smartphone,139.48
1402,38,Female,121054,364,Sofa,953.93
1974,45,Female,142992,4106,AC,376.6
1398,24,Male,37130,3855,Shoes,641.49
1004,51,Female,34299,9623,Clothes,681.66
1705,49,Female,48221,1538,TV,767.49
1263,69,Female,116893,1784,TV,836.52
1075,47,Male,136809,9976,Sofa,930.89
1999,41,Male,67369,3533,Laptop,564.14
1429,64,Female,103597,7704,Clothes,210.84
1238,57,Male,43437,2803,Laptop,195.35
1424,34,Female,33062,2047,Smartphone,801.95
1510,28,Female,68058,11257,Dustbin,676.2
1492,22,Male,42617,5701,Lamp,585.08
1061,52,Female,87947,2371,Sofa,682.46
1800,60,Female,129316,4369,Lamp,106.66
1799,44,Female,90346,989,AC,292.36
1413,48,Female,111158,1468,Lamp,635.23
1854,42,Female,64024,11779,Dustbin,302.58
1209,63,Female,137816,8260,AC,52.91
1930,20,Male,53847,4521,AC,45.91
1432,70,Female,107418,4049,Clothes,908.22
1958,24,Female,126663,806,Lamp,426.26
1919,19,Female,127168,6012,Lamp,94.82
1150,39,Male,31259,7499,Sofa,366.46
1591,23,Male,75803,1865,Sofa,174.87
1853,59,Male,105757,4369,Lamp,463.85
1681,20,Female,69865,6430,Shoes,14.29
1807,60,Female,144848,8702,Clothes,129.7
1377,33,Female,130613,5133,Sofa,819.09
1176,66,Female,89120,1400,Laptop,794.3
1703,48,Female,120996,8105,AC,235.99
1066,63,Female,77240,168,Shoes,955.83
1285,36,Female,123348,4779,Clothes,144.36
1236,40,Male,73269,5805,AC,445.49
1612,63,Female,87482,3732,TV,201.56
1777,24,Female,94546,3302,Sofa,467.16
1785,35,Male,56364,868,Dustbin,389.52
1582,41,Male,140064,9014,Clothes,170.04
1937,39,Female,60550,2170,Sofa,843.95
1213,53,Male,141574,3988,Smartphone,432.59
1287,50,Male,35865,8795,Dustbin,255.28
1107,36,Male,105482,12009,AC,382.94
1689,29,Male,47311,8078,Sofa,955.05
1012,47,Male,149427,10517,Clothes,568.93
1662,23,Male,146533,7922,Shoes,906.14
1909,24,Female,97785,7448,Lamp,314.26
1593,48,Female,45122,7180,AC,215.69
1072,19,Female,119159,7223,Sofa,264.2
1348,28,Female,33055,11559,Dustbin,307.47
1805,49,Female,62217,1611,Lamp,803.39
1390,66,Male,107685,10494,Lamp,53.26
1765,68,Female,37048,3755,AC,75.6
1419,26,Male,81720,9561,Lamp,550.09
1584,47,Male,107694,12150,AC,68.11
1357,26,Female,95424,3932,Laptop,725.43
1138,50,Male,77007,9285,Clothes,345.92
1216,57,Female,88599,3481,Dustbin,544.09
1126,30,Male,105290,11908,Laptop,452.05
1360,39,Female,120816,2221,Clothes,498.42
1133,58,Female,97447,11337,Laptop,702.22
1901,27,Male,86852,9118,Lamp,391.1
1957,56,Male,56012,2689,Clothes,395.36
1478,66,Female,123885,1527,Shoes,657.08
1407,65,Female,59016,2494,Sofa,497.15
1704,23,Male,98653,8300,AC,569.6
1834,23,Female,132250,10203,Lamp,143.73
1738,36,Male,129804,7350,Clothes,676.32
1416,60,Male,93148,5827,Clothes,266.24
1940,67,Male,131088,5510,Shoes,334.38
1087,39,Male,42118,1045,Dustbin,701.3
1886,37,Female,135426,10141,Sofa,720.91
1388,65,Male,71966,10238,Clothes,698.03
1703,48,Male,62606,6495,Lamp,987.79
1388,67,Male,98248,6239,Laptop,550.32
1613,61,Male,98139,4134,Dustbin,680.97
1023,60,Female,121707,7526,Laptop,903
1889,49,Male,31771,3727,Shoes,584.04
1919,24,Female,48489,4507,Dustbin,81.88
1418,67,Female,49246,9429,Clothes,160.44
1106,31,Male,133823,6733,Shoes,318.95
1080,62,Female,85238,1834,Shoes,853.87
1874,60,Female,81335,5539,TV,84.06
1816,42,Male,86972,435,Dustbin,381.14
1722,33,Male,57468,3593,Shoes,125.08
1223,34,Male,128042,702,Clothes,698.46
1925,26,Female,149504,2279,Sofa,851.41
1997,19,Female,117070,6491,Shoes,580.9
1294,51,Male,120356,2489,Clothes,463.15
1023,24,Male,54905,5707,AC,413.83
1145,69,Male,134786,10116,Lamp,728.83
1874,30,Male,42443,8774,Dustbin,593.28
1716,65,Male,125967,3308,Clothes,756
1612,20,Male,119923,9477,Smartphone,539.88
1879,66,Male,67426,1628,TV,963.41
1048,56,Female,131161,11162,Shoes,664.05
1835,45,Female,121534,1776,AC,164.48
1686,30,Female,40934,4206,Dustbin,799.63
1992,27,Male,85982,5527,Clothes,282.3
1008,42,Male,46157,741,Laptop,296.92
1232,35,Female,111170,7194,Shoes,327.86
1474,34,Female,45663,922,Smartphone,580.81
1239,44,Male,50433,10895,Clothes,782.8
1243,36,Male,114606,3059,Dustbin,592.86
1081,60,Male,113413,1989,Lamp,608.84
1668,50,Female,63568,3623,Clothes,879.53
1599,26,Female,113053,5946,Laptop,64.21
1283,30,Male,148025,6221,AC,974.18
1473,37,Male,102776,8610,Laptop,378.19
1838,32,Male,37968,7384,Sofa,345.05
1175,26,Female,110690,5644,Shoes,65.26
1001,44,Female,47553,2336,Clothes,499.16
1450,67,Female,132288,7359,AC,60.28
1478,63,Female,43073,6355,TV,427.93
1641,46,Male,92541,5234,TV,46.91
1666,33,Female,49681,9129,Shoes,718.35
1598,48,Female,87804,8667,Dustbin,143.14
1766,49,Male,111408,7096,AC,749.43
1709,33,Female,140905,4740,Lamp,539.04
1745,34,Female,44110,7111,AC,308.09
1253,48,Female,67177,9694,Laptop,15.54
1800,37,Male,115903,10369,Smartphone,235.72
1508,56,Female,81740,1034,AC,809.98
1069,43,Female,148605,6288,Laptop,953.77
1404,39,Male,59244,8579,Sofa,21.11
1946,63,Female,77650,9132,AC,592.32
1770,25,Male,129244,11739,TV,733.36
1632,55,Male,146822,3631,Clothes,581.59
1443,55,Female,108500,814,Clothes,407.93
1695,27,Male,58967,2645,Clothes,778.41
1216,46,Female,132107,2087,AC,567.38
1673,27,Male,59502,7624,AC,132.33
1414,48,Female,67620,2832,Laptop,196.32
1870,53,Female,100593,10175,Lamp,705.22
1815,32,Female,71128,6358,Smartphone,550.77
1280,52,Male,141287,10170,Smartphone,321.42
1887,38,Male,91785,5917,TV,945.53
1832,26,Female,96354,5926,TV,885.32
1049,49,Male,105417,8269,Laptop,623.66
1522,56,Male,116580,8129,Dustbin,125.66
1656,69,Female,116991,1306,AC,992.26
1407,47,Female,117746,11424,Laptop,481.21
1177,31,Female,136307,2289,TV,522.18
1844,55,Male,82526,4106,Laptop,412.65
1399,55,Male,136082,11113,Sofa,816.36
1488,40,Female,135546,3554,Laptop,952.33
1269,22,Female,85683,5055,TV,797.96
1797,45,Male,91012,11497,Dustbin,897.2
1608,35,Male,103359,4937,AC,379.32
1021,49,Female,44019,1291,AC,896.7
1655,25,Male,135957,8942,Clothes,506.6
1308,45,Male,125778,10327,Shoes,964.05
1458,44,Male,102227,8693,Clothes,924.11
1212,58,Female,104073,6071,TV,818.31
1762,19,Male,113785,6729,Dustbin,503.52
1459,59,Male,67009,7209,Smartphone,87.67
1437,33,Male,96555,636,Smartphone,64.68
1442,18,Male,35020,9758,Clothes,746.03
1922,35,Female,136065,6264,Laptop,84.4
1849,58,Male,66221,4906,Shoes,849.62
1954,42,Male,59286,7086,TV,775.79
1846,68,Male,134546,6615,Dustbin,422.17
1844,42,Male,143715,9929,Laptop,636.05
1228,59,Female,125184,7201,Lamp,408.55
1085,33,Female,94934,754,Lamp,884.06
1496,59,Female,98439,8411,Laptop,216.53
1516,53,Female,30070,11501,Shoes,538.61
1544,41,Male,96465,7406,Dustbin,69.19
1741,38,Female,79234,8386,Dustbin,909.81
1328,52,Female,91644,3632,AC,187.16
1512,41,Female,38578,9555,Dustbin,915.94
1173,39,Female,91292,7480,Laptop,711.94
1326,65,Male,133715,1474,Lamp,545.88
1332,24,Male,134282,1010,Laptop,644.36
1684,40,Male,59331,11014,Dustbin,751.78
1121,46,Male,80161,4094,Sofa,866.25
1225,37,Male,96543,3079,Dustbin,267.28
1088,24,Male,123418,10286,TV,805.76
1758,70,Female,111341,1174,Shoes,340.59
1044,59,Female,131676,2741,AC,204.91
1142,69,Female,35947,902,AC,38.83
1026,20,Female,100823,5448,Lamp,344.46
1120,37,Male,41453,11318,Clothes,804.65
1919,29,Male,134685,11233,Smartphone,620.15
1224,35,Female,37868,9077,Smartphone,78.51
1109,23,Male,144095,9871,TV,386.02
1007,65,Male,87296,7046,Shoes,442.51
1377,25,Male,131294,1671,TV,923.23
1393,63,Female,120205,9075,Shoes,562.46
1938,46,Male,137414,11015,Clothes,874.15
1263,55,Male,85079,631,AC,180.72
